a00a_1|a00a_2b|aa|a01|a02|a03|a04|a05|a06|a07|a07_1|a07_2|a07_3|ea|e01|e02|ea2|q01|q11|q12|q12_1|q13|q13_1|q13_2|q13_3|q13_4|q13_5|q13_6|q13_7|q13_8|q13_9|q14|q14_1|q14_2|q14_3|q15|q15_1|q15_2|q15_3|q15_4|q15_5|q15_6|q15_7|q15_8|q15_9|q15_10|q15_1_1|q16
F|1486|Continuar|sheiricancha|0|76°10.777'|09°55.028'|2573|21|Amarilis||Shairicancha||Continuar|5|0|Continuar|1|Si|Perdiz|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Aumentado
F|1486|Continuar|sheiricancha|0|76°10.777'|09°55.028'|2573|21|Amarilis||Shairicancha||Continuar|5|0|Continuar|1|Si|Picuro|No|||||||||||||||||||||||||||
F|1486|Continuar|sheiricancha|0|76°10.777'|09°55.028'|2573|21|Amarilis||Shairicancha||Continuar|5|0|Continuar|1|Si|Sajino|No|||||||||||||||||||||||||||
F|1486|Continuar|sheiricancha|0|76°10.777'|09°55.028'|2573|21|Amarilis||Shairicancha||Continuar|5|0|Continuar|1|Si|Trucha (pesca de río)|Si|H|No|No|No|No|No|No|No|Si|No|B|No|Si|No|C|No|No|Si|No|No|No|No|No|No|No||Disminuido
F|1486|Continuar|sheiricancha|0|76°10.777'|09°55.028'|2573|21|Amarilis||Shairicancha||Continuar|5|0|Continuar|1|Si|Venado, luicho|No|||||||||||||||||||||||||||
F|1486|Continuar|sheiricancha|0|76°10.777'|09°55.028'|2573|21|Amarilis||Shairicancha||Continuar|5|0|Continuar|1|Si|Viscacha|No|||||||||||||||||||||||||||
F|1486|Continuar|sheiricancha|0|76°10.777'|09°55.028'|2573|21|Amarilis||Shairicancha||Continuar|5|0|Continuar|1|Si|Zorrillo|No|||||||||||||||||||||||||||
F|1486|Continuar|sheiricancha|0|76°10.777'|09°55.028'|2573|21|Amarilis||Shairicancha||Continuar|5|0|Continuar|1|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1489|Continuar|Carretera a Malconga|0|76.17898|09.91830|2542|26|Amarilis||Shairicancha||Continuar|4|0|Continuar|2|Si|Achu|No|||||||||||||||||||||||||||
A|1489|Continuar|Carretera a Malconga|0|76.17898|09.91830|2542|26|Amarilis||Shairicancha||Continuar|4|0|Continuar|2|Si|Añuje|No|||||||||||||||||||||||||||
A|1489|Continuar|Carretera a Malconga|0|76.17898|09.91830|2542|26|Amarilis||Shairicancha||Continuar|4|0|Continuar|2|Si|Carachupa|No|||||||||||||||||||||||||||
A|1489|Continuar|Carretera a Malconga|0|76.17898|09.91830|2542|26|Amarilis||Shairicancha||Continuar|4|0|Continuar|2|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
A|1489|Continuar|Carretera a Malconga|0|76.17898|09.91830|2542|26|Amarilis||Shairicancha||Continuar|4|0|Continuar|2|Si|Muca|No|||||||||||||||||||||||||||
A|1489|Continuar|Carretera a Malconga|0|76.17898|09.91830|2542|26|Amarilis||Shairicancha||Continuar|4|0|Continuar|2|Si|Perdiz|No|||||||||||||||||||||||||||
A|1489|Continuar|Carretera a Malconga|0|76.17898|09.91830|2542|26|Amarilis||Shairicancha||Continuar|4|0|Continuar|2|Si|Picuro|No|||||||||||||||||||||||||||
A|1489|Continuar|Carretera a Malconga|0|76.17898|09.91830|2542|26|Amarilis||Shairicancha||Continuar|4|0|Continuar|2|Si|Sajino|No|||||||||||||||||||||||||||
A|1489|Continuar|Carretera a Malconga|0|76.17898|09.91830|2542|26|Amarilis||Shairicancha||Continuar|4|0|Continuar|2|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
A|1489|Continuar|Carretera a Malconga|0|76.17898|09.91830|2542|26|Amarilis||Shairicancha||Continuar|4|0|Continuar|2|Si|Venado, luicho|No|||||||||||||||||||||||||||
A|1489|Continuar|Carretera a Malconga|0|76.17898|09.91830|2542|26|Amarilis||Shairicancha||Continuar|4|0|Continuar|2|Si|Viscacha|No|||||||||||||||||||||||||||
A|1489|Continuar|Carretera a Malconga|0|76.17898|09.91830|2542|26|Amarilis||Shairicancha||Continuar|4|0|Continuar|2|Si|Zorrillo|No|||||||||||||||||||||||||||
A|1489|Continuar|Carretera a Malconga|0|76.17898|09.91830|2542|26|Amarilis||Shairicancha||Continuar|4|0|Continuar|2|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1491|Continuar|Carretera a Shairicancha|0|76.18089|09.91918|2522|27|Amarilis||Shairicancha||Continuar|6|1|Continuar|4|Si|Achu|No|||||||||||||||||||||||||||
A|1491|Continuar|Carretera a Shairicancha|0|76.18089|09.91918|2522|27|Amarilis||Shairicancha||Continuar|6|1|Continuar|4|Si|Añuje|No|||||||||||||||||||||||||||
A|1491|Continuar|Carretera a Shairicancha|0|76.18089|09.91918|2522|27|Amarilis||Shairicancha||Continuar|6|1|Continuar|4|Si|Carachupa|No|||||||||||||||||||||||||||
A|1491|Continuar|Carretera a Shairicancha|0|76.18089|09.91918|2522|27|Amarilis||Shairicancha||Continuar|6|1|Continuar|4|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
A|1491|Continuar|Carretera a Shairicancha|0|76.18089|09.91918|2522|27|Amarilis||Shairicancha||Continuar|6|1|Continuar|4|Si|Muca|No|||||||||||||||||||||||||||
A|1491|Continuar|Carretera a Shairicancha|0|76.18089|09.91918|2522|27|Amarilis||Shairicancha||Continuar|6|1|Continuar|4|Si|Perdiz|No|||||||||||||||||||||||||||
A|1491|Continuar|Carretera a Shairicancha|0|76.18089|09.91918|2522|27|Amarilis||Shairicancha||Continuar|6|1|Continuar|4|Si|Picuro|No|||||||||||||||||||||||||||
A|1491|Continuar|Carretera a Shairicancha|0|76.18089|09.91918|2522|27|Amarilis||Shairicancha||Continuar|6|1|Continuar|4|Si|Sajino|No|||||||||||||||||||||||||||
A|1491|Continuar|Carretera a Shairicancha|0|76.18089|09.91918|2522|27|Amarilis||Shairicancha||Continuar|6|1|Continuar|4|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
A|1491|Continuar|Carretera a Shairicancha|0|76.18089|09.91918|2522|27|Amarilis||Shairicancha||Continuar|6|1|Continuar|4|Si|Venado, luicho|No|||||||||||||||||||||||||||
A|1491|Continuar|Carretera a Shairicancha|0|76.18089|09.91918|2522|27|Amarilis||Shairicancha||Continuar|6|1|Continuar|4|Si|Viscacha|No|||||||||||||||||||||||||||
A|1491|Continuar|Carretera a Shairicancha|0|76.18089|09.91918|2522|27|Amarilis||Shairicancha||Continuar|6|1|Continuar|4|Si|Zorrillo|No|||||||||||||||||||||||||||
A|1491|Continuar|Carretera a Shairicancha|0|76.18089|09.91918|2522|27|Amarilis||Shairicancha||Continuar|6|1|Continuar|4|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1498|Continuar|huaylaspampa|0|76.19016|09.99835|2833|255|Amarilis||Yaca||Continuar|7|0|Continuar|2|Si|Achu|No|||||||||||||||||||||||||||
A|1498|Continuar|huaylaspampa|0|76.19016|09.99835|2833|255|Amarilis||Yaca||Continuar|7|0|Continuar|2|Si|Añuje|No|||||||||||||||||||||||||||
A|1498|Continuar|huaylaspampa|0|76.19016|09.99835|2833|255|Amarilis||Yaca||Continuar|7|0|Continuar|2|Si|Carachupa|No|||||||||||||||||||||||||||
A|1498|Continuar|huaylaspampa|0|76.19016|09.99835|2833|255|Amarilis||Yaca||Continuar|7|0|Continuar|2|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
A|1498|Continuar|huaylaspampa|0|76.19016|09.99835|2833|255|Amarilis||Yaca||Continuar|7|0|Continuar|2|Si|Muca|No|||||||||||||||||||||||||||
A|1498|Continuar|huaylaspampa|0|76.19016|09.99835|2833|255|Amarilis||Yaca||Continuar|7|0|Continuar|2|Si|Perdiz|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|C|No|No|Si|No|No|No|No|No|No|No||Se mantiene igual
A|1498|Continuar|huaylaspampa|0|76.19016|09.99835|2833|255|Amarilis||Yaca||Continuar|7|0|Continuar|2|Si|Picuro|No|||||||||||||||||||||||||||
A|1498|Continuar|huaylaspampa|0|76.19016|09.99835|2833|255|Amarilis||Yaca||Continuar|7|0|Continuar|2|Si|Sajino|No|||||||||||||||||||||||||||
A|1498|Continuar|huaylaspampa|0|76.19016|09.99835|2833|255|Amarilis||Yaca||Continuar|7|0|Continuar|2|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
A|1498|Continuar|huaylaspampa|0|76.19016|09.99835|2833|255|Amarilis||Yaca||Continuar|7|0|Continuar|2|Si|Venado, luicho|No|||||||||||||||||||||||||||
A|1498|Continuar|huaylaspampa|0|76.19016|09.99835|2833|255|Amarilis||Yaca||Continuar|7|0|Continuar|2|Si|Viscacha|No|||||||||||||||||||||||||||
A|1498|Continuar|huaylaspampa|0|76.19016|09.99835|2833|255|Amarilis||Yaca||Continuar|7|0|Continuar|2|Si|Zorrillo|No|||||||||||||||||||||||||||
A|1498|Continuar|huaylaspampa|0|76.19016|09.99835|2833|255|Amarilis||Yaca||Continuar|7|0|Continuar|2|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1500|Continuar|yacapampa|0|76.20676|10.00557|2399|253|Amarilis||Yaca||Continuar|1|0|Continuar|1|Si|Achu|No|||||||||||||||||||||||||||
A|1500|Continuar|yacapampa|0|76.20676|10.00557|2399|253|Amarilis||Yaca||Continuar|1|0|Continuar|1|Si|Añuje|No|||||||||||||||||||||||||||
A|1500|Continuar|yacapampa|0|76.20676|10.00557|2399|253|Amarilis||Yaca||Continuar|1|0|Continuar|1|Si|Carachupa|No|||||||||||||||||||||||||||
A|1500|Continuar|yacapampa|0|76.20676|10.00557|2399|253|Amarilis||Yaca||Continuar|1|0|Continuar|1|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
A|1500|Continuar|yacapampa|0|76.20676|10.00557|2399|253|Amarilis||Yaca||Continuar|1|0|Continuar|1|Si|Muca|No|||||||||||||||||||||||||||
A|1500|Continuar|yacapampa|0|76.20676|10.00557|2399|253|Amarilis||Yaca||Continuar|1|0|Continuar|1|Si|Perdiz|No|||||||||||||||||||||||||||
A|1500|Continuar|yacapampa|0|76.20676|10.00557|2399|253|Amarilis||Yaca||Continuar|1|0|Continuar|1|Si|Picuro|No|||||||||||||||||||||||||||
A|1500|Continuar|yacapampa|0|76.20676|10.00557|2399|253|Amarilis||Yaca||Continuar|1|0|Continuar|1|Si|Sajino|No|||||||||||||||||||||||||||
A|1500|Continuar|yacapampa|0|76.20676|10.00557|2399|253|Amarilis||Yaca||Continuar|1|0|Continuar|1|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
A|1500|Continuar|yacapampa|0|76.20676|10.00557|2399|253|Amarilis||Yaca||Continuar|1|0|Continuar|1|Si|Venado, luicho|No|||||||||||||||||||||||||||
A|1500|Continuar|yacapampa|0|76.20676|10.00557|2399|253|Amarilis||Yaca||Continuar|1|0|Continuar|1|Si|Viscacha|No|||||||||||||||||||||||||||
A|1500|Continuar|yacapampa|0|76.20676|10.00557|2399|253|Amarilis||Yaca||Continuar|1|0|Continuar|1|Si|Zorrillo|No|||||||||||||||||||||||||||
A|1500|Continuar|yacapampa|0|76.20676|10.00557|2399|253|Amarilis||Yaca||Continuar|1|0|Continuar|1|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1501|Continuar|yacapampa|0|76.21024|10.00626|2369|254|Amarilis||Yaca||Continuar|4|0|Continuar|1|Si|Achu|No|||||||||||||||||||||||||||
A|1501|Continuar|yacapampa|0|76.21024|10.00626|2369|254|Amarilis||Yaca||Continuar|4|0|Continuar|1|Si|Añuje|No|||||||||||||||||||||||||||
A|1501|Continuar|yacapampa|0|76.21024|10.00626|2369|254|Amarilis||Yaca||Continuar|4|0|Continuar|1|Si|Carachupa|No|||||||||||||||||||||||||||
A|1501|Continuar|yacapampa|0|76.21024|10.00626|2369|254|Amarilis||Yaca||Continuar|4|0|Continuar|1|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
A|1501|Continuar|yacapampa|0|76.21024|10.00626|2369|254|Amarilis||Yaca||Continuar|4|0|Continuar|1|Si|Muca|No|||||||||||||||||||||||||||
A|1501|Continuar|yacapampa|0|76.21024|10.00626|2369|254|Amarilis||Yaca||Continuar|4|0|Continuar|1|Si|Perdiz|No|||||||||||||||||||||||||||
A|1501|Continuar|yacapampa|0|76.21024|10.00626|2369|254|Amarilis||Yaca||Continuar|4|0|Continuar|1|Si|Picuro|No|||||||||||||||||||||||||||
A|1501|Continuar|yacapampa|0|76.21024|10.00626|2369|254|Amarilis||Yaca||Continuar|4|0|Continuar|1|Si|Sajino|No|||||||||||||||||||||||||||
A|1501|Continuar|yacapampa|0|76.21024|10.00626|2369|254|Amarilis||Yaca||Continuar|4|0|Continuar|1|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
A|1501|Continuar|yacapampa|0|76.21024|10.00626|2369|254|Amarilis||Yaca||Continuar|4|0|Continuar|1|Si|Venado, luicho|No|||||||||||||||||||||||||||
A|1501|Continuar|yacapampa|0|76.21024|10.00626|2369|254|Amarilis||Yaca||Continuar|4|0|Continuar|1|Si|Viscacha|No|||||||||||||||||||||||||||
A|1501|Continuar|yacapampa|0|76.21024|10.00626|2369|254|Amarilis||Yaca||Continuar|4|0|Continuar|1|Si|Zorrillo|No|||||||||||||||||||||||||||
A|1501|Continuar|yacapampa|0|76.21024|10.00626|2369|254|Amarilis||Yaca||Continuar|4|0|Continuar|1|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
F|1510|Continuar|yaca|0|076.20789|10.00572|2389|53|Amarilis||Yaca||Continuar|7|1|Continuar|3|Si|Achu|No|||||||||||||||||||||||||||
F|1510|Continuar|yaca|0|076.20789|10.00572|2389|53|Amarilis||Yaca||Continuar|7|1|Continuar|3|Si|Añuje|No|||||||||||||||||||||||||||
F|1510|Continuar|yaca|0|076.20789|10.00572|2389|53|Amarilis||Yaca||Continuar|7|1|Continuar|3|Si|Carachupa|No|||||||||||||||||||||||||||
F|1510|Continuar|yaca|0|076.20789|10.00572|2389|53|Amarilis||Yaca||Continuar|7|1|Continuar|3|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
F|1510|Continuar|yaca|0|076.20789|10.00572|2389|53|Amarilis||Yaca||Continuar|7|1|Continuar|3|Si|Muca|No|||||||||||||||||||||||||||
F|1510|Continuar|yaca|0|076.20789|10.00572|2389|53|Amarilis||Yaca||Continuar|7|1|Continuar|3|Si|Perdiz|No|||||||||||||||||||||||||||
F|1510|Continuar|yaca|0|076.20789|10.00572|2389|53|Amarilis||Yaca||Continuar|7|1|Continuar|3|Si|Picuro|No|||||||||||||||||||||||||||
F|1510|Continuar|yaca|0|076.20789|10.00572|2389|53|Amarilis||Yaca||Continuar|7|1|Continuar|3|Si|Sajino|No|||||||||||||||||||||||||||
F|1510|Continuar|yaca|0|076.20789|10.00572|2389|53|Amarilis||Yaca||Continuar|7|1|Continuar|3|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
F|1510|Continuar|yaca|0|076.20789|10.00572|2389|53|Amarilis||Yaca||Continuar|7|1|Continuar|3|Si|Venado, luicho|No|||||||||||||||||||||||||||
F|1510|Continuar|yaca|0|076.20789|10.00572|2389|53|Amarilis||Yaca||Continuar|7|1|Continuar|3|Si|Viscacha|No|||||||||||||||||||||||||||
F|1510|Continuar|yaca|0|076.20789|10.00572|2389|53|Amarilis||Yaca||Continuar|7|1|Continuar|3|Si|Zorrillo|No|||||||||||||||||||||||||||
F|1510|Continuar|yaca|0|076.20789|10.00572|2389|53|Amarilis||Yaca||Continuar|7|1|Continuar|3|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1523|Continuar|yaca bellavista|0|76.19891|09.99434|2780|256|Amarilis||Yaca||Continuar|4|0|Continuar|2|Si|Achu|No|||||||||||||||||||||||||||
A|1523|Continuar|yaca bellavista|0|76.19891|09.99434|2780|256|Amarilis||Yaca||Continuar|4|0|Continuar|2|Si|Añuje|No|||||||||||||||||||||||||||
A|1523|Continuar|yaca bellavista|0|76.19891|09.99434|2780|256|Amarilis||Yaca||Continuar|4|0|Continuar|2|Si|Carachupa|No|||||||||||||||||||||||||||
A|1523|Continuar|yaca bellavista|0|76.19891|09.99434|2780|256|Amarilis||Yaca||Continuar|4|0|Continuar|2|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
A|1523|Continuar|yaca bellavista|0|76.19891|09.99434|2780|256|Amarilis||Yaca||Continuar|4|0|Continuar|2|Si|Muca|No|||||||||||||||||||||||||||
A|1523|Continuar|yaca bellavista|0|76.19891|09.99434|2780|256|Amarilis||Yaca||Continuar|4|0|Continuar|2|Si|Perdiz|No|||||||||||||||||||||||||||
A|1523|Continuar|yaca bellavista|0|76.19891|09.99434|2780|256|Amarilis||Yaca||Continuar|4|0|Continuar|2|Si|Picuro|No|||||||||||||||||||||||||||
A|1523|Continuar|yaca bellavista|0|76.19891|09.99434|2780|256|Amarilis||Yaca||Continuar|4|0|Continuar|2|Si|Sajino|No|||||||||||||||||||||||||||
A|1523|Continuar|yaca bellavista|0|76.19891|09.99434|2780|256|Amarilis||Yaca||Continuar|4|0|Continuar|2|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
A|1523|Continuar|yaca bellavista|0|76.19891|09.99434|2780|256|Amarilis||Yaca||Continuar|4|0|Continuar|2|Si|Venado, luicho|No|||||||||||||||||||||||||||
A|1523|Continuar|yaca bellavista|0|76.19891|09.99434|2780|256|Amarilis||Yaca||Continuar|4|0|Continuar|2|Si|Viscacha|No|||||||||||||||||||||||||||
A|1523|Continuar|yaca bellavista|0|76.19891|09.99434|2780|256|Amarilis||Yaca||Continuar|4|0|Continuar|2|Si|Zorrillo|No|||||||||||||||||||||||||||
A|1523|Continuar|yaca bellavista|0|76.19891|09.99434|2780|256|Amarilis||Yaca||Continuar|4|0|Continuar|2|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
B|1531|Continuar|lado izquierdo la carretera|0|076.16200|09.94093|2824|15|Amarilis||Cancalla||Continuar|3|0|Continuar|1|Si|Achu|No|||||||||||||||||||||||||||
B|1531|Continuar|lado izquierdo la carretera|0|076.16200|09.94093|2824|15|Amarilis||Cancalla||Continuar|3|0|Continuar|1|Si|Añuje|No|||||||||||||||||||||||||||
B|1531|Continuar|lado izquierdo la carretera|0|076.16200|09.94093|2824|15|Amarilis||Cancalla||Continuar|3|0|Continuar|1|Si|Carachupa|No|||||||||||||||||||||||||||
B|1531|Continuar|lado izquierdo la carretera|0|076.16200|09.94093|2824|15|Amarilis||Cancalla||Continuar|3|0|Continuar|1|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
B|1531|Continuar|lado izquierdo la carretera|0|076.16200|09.94093|2824|15|Amarilis||Cancalla||Continuar|3|0|Continuar|1|Si|Muca|No|||||||||||||||||||||||||||
B|1531|Continuar|lado izquierdo la carretera|0|076.16200|09.94093|2824|15|Amarilis||Cancalla||Continuar|3|0|Continuar|1|Si|Perdiz|No|||||||||||||||||||||||||||
B|1531|Continuar|lado izquierdo la carretera|0|076.16200|09.94093|2824|15|Amarilis||Cancalla||Continuar|3|0|Continuar|1|Si|Picuro|No|||||||||||||||||||||||||||
B|1531|Continuar|lado izquierdo la carretera|0|076.16200|09.94093|2824|15|Amarilis||Cancalla||Continuar|3|0|Continuar|1|Si|Sajino|No|||||||||||||||||||||||||||
B|1531|Continuar|lado izquierdo la carretera|0|076.16200|09.94093|2824|15|Amarilis||Cancalla||Continuar|3|0|Continuar|1|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
B|1531|Continuar|lado izquierdo la carretera|0|076.16200|09.94093|2824|15|Amarilis||Cancalla||Continuar|3|0|Continuar|1|Si|Venado, luicho|No|||||||||||||||||||||||||||
B|1531|Continuar|lado izquierdo la carretera|0|076.16200|09.94093|2824|15|Amarilis||Cancalla||Continuar|3|0|Continuar|1|Si|Viscacha|No|||||||||||||||||||||||||||
B|1531|Continuar|lado izquierdo la carretera|0|076.16200|09.94093|2824|15|Amarilis||Cancalla||Continuar|3|0|Continuar|1|Si|Zorrillo|No|||||||||||||||||||||||||||
B|1531|Continuar|lado izquierdo la carretera|0|076.16200|09.94093|2824|15|Amarilis||Cancalla||Continuar|3|0|Continuar|1|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
B|1533|Continuar|encima de la carretera|0|076.16016|09.94317|2862|13|Amarilis||Cancalla||Continuar|5|0|Continuar|1|Si|Achu|No|||||||||||||||||||||||||||
B|1533|Continuar|encima de la carretera|0|076.16016|09.94317|2862|13|Amarilis||Cancalla||Continuar|5|0|Continuar|1|Si|Añuje|No|||||||||||||||||||||||||||
B|1533|Continuar|encima de la carretera|0|076.16016|09.94317|2862|13|Amarilis||Cancalla||Continuar|5|0|Continuar|1|Si|Carachupa|No|||||||||||||||||||||||||||
B|1533|Continuar|encima de la carretera|0|076.16016|09.94317|2862|13|Amarilis||Cancalla||Continuar|5|0|Continuar|1|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
B|1533|Continuar|encima de la carretera|0|076.16016|09.94317|2862|13|Amarilis||Cancalla||Continuar|5|0|Continuar|1|Si|Muca|No|||||||||||||||||||||||||||
B|1533|Continuar|encima de la carretera|0|076.16016|09.94317|2862|13|Amarilis||Cancalla||Continuar|5|0|Continuar|1|Si|Perdiz|No|||||||||||||||||||||||||||
B|1533|Continuar|encima de la carretera|0|076.16016|09.94317|2862|13|Amarilis||Cancalla||Continuar|5|0|Continuar|1|Si|Picuro|No|||||||||||||||||||||||||||
B|1533|Continuar|encima de la carretera|0|076.16016|09.94317|2862|13|Amarilis||Cancalla||Continuar|5|0|Continuar|1|Si|Sajino|No|||||||||||||||||||||||||||
B|1533|Continuar|encima de la carretera|0|076.16016|09.94317|2862|13|Amarilis||Cancalla||Continuar|5|0|Continuar|1|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
B|1533|Continuar|encima de la carretera|0|076.16016|09.94317|2862|13|Amarilis||Cancalla||Continuar|5|0|Continuar|1|Si|Venado, luicho|No|||||||||||||||||||||||||||
B|1533|Continuar|encima de la carretera|0|076.16016|09.94317|2862|13|Amarilis||Cancalla||Continuar|5|0|Continuar|1|Si|Viscacha|No|||||||||||||||||||||||||||
B|1533|Continuar|encima de la carretera|0|076.16016|09.94317|2862|13|Amarilis||Cancalla||Continuar|5|0|Continuar|1|Si|Zorrillo|No|||||||||||||||||||||||||||
B|1533|Continuar|encima de la carretera|0|076.16016|09.94317|2862|13|Amarilis||Cancalla||Continuar|5|0|Continuar|1|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
B|1540|Continuar|capaco|0|076.15533|09.94112|2980|11|Amarilis||Cancalla||Continuar|2|0|Continuar|1|Si|Achu|No|||||||||||||||||||||||||||
B|1540|Continuar|capaco|0|076.15533|09.94112|2980|11|Amarilis||Cancalla||Continuar|2|0|Continuar|1|Si|Añuje|No|||||||||||||||||||||||||||
B|1540|Continuar|capaco|0|076.15533|09.94112|2980|11|Amarilis||Cancalla||Continuar|2|0|Continuar|1|Si|Carachupa|No|||||||||||||||||||||||||||
B|1540|Continuar|capaco|0|076.15533|09.94112|2980|11|Amarilis||Cancalla||Continuar|2|0|Continuar|1|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
B|1540|Continuar|capaco|0|076.15533|09.94112|2980|11|Amarilis||Cancalla||Continuar|2|0|Continuar|1|Si|Muca|No|||||||||||||||||||||||||||
B|1540|Continuar|capaco|0|076.15533|09.94112|2980|11|Amarilis||Cancalla||Continuar|2|0|Continuar|1|Si|Perdiz|No|||||||||||||||||||||||||||
B|1540|Continuar|capaco|0|076.15533|09.94112|2980|11|Amarilis||Cancalla||Continuar|2|0|Continuar|1|Si|Picuro|No|||||||||||||||||||||||||||
B|1540|Continuar|capaco|0|076.15533|09.94112|2980|11|Amarilis||Cancalla||Continuar|2|0|Continuar|1|Si|Sajino|No|||||||||||||||||||||||||||
B|1540|Continuar|capaco|0|076.15533|09.94112|2980|11|Amarilis||Cancalla||Continuar|2|0|Continuar|1|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
B|1540|Continuar|capaco|0|076.15533|09.94112|2980|11|Amarilis||Cancalla||Continuar|2|0|Continuar|1|Si|Venado, luicho|No|||||||||||||||||||||||||||
B|1540|Continuar|capaco|0|076.15533|09.94112|2980|11|Amarilis||Cancalla||Continuar|2|0|Continuar|1|Si|Viscacha|No|||||||||||||||||||||||||||
B|1540|Continuar|capaco|0|076.15533|09.94112|2980|11|Amarilis||Cancalla||Continuar|2|0|Continuar|1|Si|Zorrillo|No|||||||||||||||||||||||||||
B|1540|Continuar|capaco|0|076.15533|09.94112|2980|11|Amarilis||Cancalla||Continuar|2|0|Continuar|1|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1543|Continuar|Carretera baja a Cancalla|0|76.15907|09.94315|2878|19|Amarilis||Cancalla||Continuar|7|1|Continuar|1|Si|Achu|No|||||||||||||||||||||||||||
A|1543|Continuar|Carretera baja a Cancalla|0|76.15907|09.94315|2878|19|Amarilis||Cancalla||Continuar|7|1|Continuar|1|Si|Añuje|No|||||||||||||||||||||||||||
A|1543|Continuar|Carretera baja a Cancalla|0|76.15907|09.94315|2878|19|Amarilis||Cancalla||Continuar|7|1|Continuar|1|Si|Carachupa|No|||||||||||||||||||||||||||
